id,region_id,area_id,city_id,street_id,shortname_region,formalname_region,shortname_area,formalname_area,shortname_city,formalname_city,shortname_street,formalname_street,house_number,building,block,letter,address,houseguid,management_organization_id,built_year,exploitation_start_year,project_type,house_type,is_alarm,method_of_forming_overhaul_fund,floor_count_max,floor_count_min,entrance_count,elevators_count,energy_efficiency,quarters_count,living_quarters_count,unliving_quarters_count,area_total,area_residential,area_non_residential,area_common_property,area_land,parking_square,playground,sportsground,other_beautification,foundation_type,floor_type,wall_material,basement_area,chute_type,chute_count,electrical_type,electrical_entries_count,heating_type,hot_water_type,cold_water_type,sewerage_type,sewerage_cesspools_volume,gas_type,ventilation_type,firefighting_type,drainage_type,lon,lat
7979884,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,961b3f92-cb99-4937-96b0-b562bf5a7a64,обл,Тульская,,,г,Тула,ул,2-я Прокатная,2,,,,"обл. Тульская, г. Тула, ул. 2-я Прокатная, д. 2",e975479f-9f19-4eaf-9762-9b2f3fe09c6d,,1990.0,1990.0,"Э-93, кирпичный",Многоквартирный дом,Нет,На специальном счете у регионального оператора,5.0,5.0,6.0,0.0,Не присвоен,90,90.0,0.0,"4979,50","4113,10","0,00","445,20","3089,00","0,00",500,500,Нет,Сборный,Железобетонные,Кирпич,"822,66",Отсутствует,0.0,Центральное,3.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Внутренние водостоки,37.56371,54.1942
8582637,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,47d06d76-d094-4bb8-9b46-efa365411ee9,обл,Тульская,,,г,Тула,проезд,4-й Мясново,47,,,,"обл. Тульская, г. Тула, проезд. 4-й Мясново, д. 47",da87758e-6880-43d7-9835-722e2eb9649b,8926700.0,1940.0,1940.0,II-01,Многоквартирный дом,Нет,На счете регионального оператора,2.0,2.0,2.0,0.0,Не присвоен,8,8.0,0.0,"556,80","495,00","0,00","61,80","2524,00","0,00",500,500,,Ленточный,Смешанные,Кирпич,"188,70",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Наружные водостоки,37.56399,54.19784
7979889,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,47d06d76-d094-4bb8-9b46-efa365411ee9,обл,Тульская,,,г,Тула,проезд,4-й Мясново,49,,,,"обл. Тульская, г. Тула, проезд. 4-й Мясново, д. 49",716d69de-388d-457b-b5af-36fa939ace66,8920569.0,1968.0,1968.0,1-447,Многоквартирный дом,Нет,На счете регионального оператора,5.0,5.0,5.0,0.0,Не присвоен,70,69.0,1.0,"3824,50","3353,30","63,10","278,10","3515,00","0,00",500,500,Отсутствует,Ленточный,Железобетонные,Кирпич,"683,06",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Вытяжная вентиляция,Отсутствует,Наружные водостоки,37.56458,54.19738
7979895,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,47d06d76-d094-4bb8-9b46-efa365411ee9,обл,Тульская,,,г,Тула,проезд,4-й Мясново,51,,,,"обл. Тульская, г. Тула, проезд. 4-й Мясново, д. 51",00406547-87f4-4d1c-bf06-105eed1de68f,,1974.0,1974.0,1-335,Многоквартирный дом,Нет,На счете регионального оператора,5.0,5.0,6.0,0.0,Не присвоен,98,96.0,2.0,"5378,90","4540,80","210,20","404,70","6749,00","0,00",499,500,Отсутствует,Ленточный,Железобетонные,Панельные,"950,22",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Вытяжная вентиляция,Отсутствует,Наружные водостоки,37.56536,54.19659
7979900,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,47d06d76-d094-4bb8-9b46-efa365411ee9,обл,Тульская,,,г,Тула,проезд,4-й Мясново,53,,,,"обл. Тульская, г. Тула, проезд. 4-й Мясново, д. 53",768c46e4-db91-418a-a25e-dc8184fcf8e8,,1978.0,1978.0,П-46,Многоквартирный дом,Нет,На счете регионального оператора,5.0,5.0,6.0,0.0,Не присвоен,90,90.0,0.0,"5086,20","4204,90","0,00","627,30","5067,00","0,00",499,500,Отсутствует,Ленточный,Железобетонные,Панельные,"841,02",Отсутствует,0.0,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Центральное,"0,00",Центральное,Вытяжная вентиляция,Отсутствует,Наружные водостоки,37.56622,54.1958
7979903,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,47d06d76-d094-4bb8-9b46-efa365411ee9,обл,Тульская,,,г,Тула,проезд,4-й Мясново,66,,,,"обл. Тульская, г. Тула, проезд. 4-й Мясново, д. 66",ccac492a-4eb3-4ea3-b479-ddfdc8e768ba,8920569.0,1970.0,1970.0,1-447,Многоквартирный дом,Нет,На счете регионального оператора,5.0,5.0,6.0,0.0,Не присвоен,100,99.0,1.0,"5135,10","4460,40","59,10","389,80","4703,00","0,00",500,500,Отсутствует,Ленточный,Железобетонные,Кирпич,"903,98",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Вытяжная вентиляция,Отсутствует,Наружные водостоки,37.56404,54.19668
6503678,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,47d06d76-d094-4bb8-9b46-efa365411ee9,обл,Тульская,,,г,Тула,проезд,4-й Мясново,68,,,,"обл. Тульская, г. Тула, проезд. 4-й Мясново, д. 68",26a8611f-c847-4cda-b6e9-56c18978bf2c,,1931.0,1931.0,II-01,Многоквартирный дом,Нет,На счете регионального оператора,3.0,3.0,3.0,0.0,Не присвоен,18,18.0,0.0,"1160,60","989,70","0,00","126,50","1395,00","0,00",500,500,Не имеется,Иной,Смешанные,Смешанные,"0,00",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Наружные водостоки,37.56475,54.19607
8582633,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,13ce4d0f-f735-4482-b1dc-e3acf3503be8,обл,Тульская,,,г,Тула,проезд,6-й Мясново,69,,,,"обл. Тульская, г. Тула, проезд. 6-й Мясново, д. 69",93e3f321-ae41-4ede-829f-1df3f6092533,,1960.0,1960.0,II-03,Многоквартирный дом,Нет,На счете регионального оператора,3.0,3.0,2.0,0.0,Не присвоен,24,24.0,0.0,"971,10","605,00","0,00","68,90","3094,00","0,00",500,500,,Ленточный,Железобетонные,Кирпич,,Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,,Центральное,Приточно-вытяжная вентиляция,Отсутствует,Наружные водостоки,37.55926,54.19829
8582630,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,13ce4d0f-f735-4482-b1dc-e3acf3503be8,обл,Тульская,,,г,Тула,проезд,6-й Мясново,71,,,,"обл. Тульская, г. Тула, проезд. 6-й Мясново, д. 71",b78d0d38-0687-427f-b8dd-0c4c2381207e,,1959.0,1959.0,II-03,Многоквартирный дом,Нет,На счете регионального оператора,3.0,3.0,2.0,0.0,Не присвоен,11,10.0,1.0,"1316,30","861,90","91,30","95,30","3004,00","0,00",500,500,,Ленточный,Железобетонные,Кирпич,"438,80",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Отсутствует,37.55926,54.19829
9219623,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,13ce4d0f-f735-4482-b1dc-e3acf3503be8,обл,Тульская,,,г,Тула,проезд,6-й Мясново,72/31,,,,"обл. Тульская, г. Тула, проезд. 6-й Мясново, д. 72/31",24ad59c0-5216-4c98-a0c1-5996c4747542,8936552.0,1958.0,1958.0,T-1,Многоквартирный дом,Нет,На счете регионального оператора,2.0,2.0,2.0,0.0,Не присвоен,16,16.0,0.0,"722,30","631,20","0,00","91,10","1735,00","0,00",500,500,,Ленточный,Деревянные,Кирпич,"336,90",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Отсутствует,37.55878,54.19807
9219627,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,13ce4d0f-f735-4482-b1dc-e3acf3503be8,обл,Тульская,,,г,Тула,проезд,6-й Мясново,74,,,,"обл. Тульская, г. Тула, проезд. 6-й Мясново, д. 74",32a80e73-1570-4ca7-a624-0d27f8196055,,1957.0,1957.0,нет,Многоквартирный дом,Нет,На счете регионального оператора,2.0,2.0,2.0,0.0,Не присвоен,8,8.0,0.0,"562,50","506,60","0,00","55,90","0,00","0,00",500,500,нет,Ленточный,Железобетонные,Кирпич,"0,00",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Вытяжная вентиляция,Отсутствует,Наружные водостоки,37.55878,54.19807
8919272,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,13ce4d0f-f735-4482-b1dc-e3acf3503be8,обл,Тульская,,,г,Тула,проезд,6-й Мясново,74,А,,,"обл. Тульская, г. Тула, проезд. 6-й Мясново, д. 74, стр. А",755bc636-0e59-6f62-cd42-76b7d5b97233,7973535.0,,,ЭС-24,Не заполнено,Нет,Не заполнено,2.0,,2.0,,Не заполнено,0,,,"1316,30","506,60","0,00",,"1866,00",,498,498,,Не заполнено,Железобетонные,Кирпич,,Не заполнено,,Не заполнено,,Центральное,Квартирное (квартирный котел),Центральное,Центральное,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,37.55878,54.19807
8446590,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,2faecc3a-22ba-4e09-9ffa-a097a2a0f3a2,обл,Тульская,,,г,Тула,проезд,6-й Полюсный,19,,,,"обл. Тульская, г. Тула, проезд. 6-й Полюсный, д. 19",f2204b74-384b-4bbd-9e3a-fef379e89dd0,8667607.0,1996.0,1996.0,индивидуальный проект,Многоквартирный дом,Нет,На специальном счете у регионального оператора,10.0,10.0,1.0,1.0,Не присвоен,79,78.0,2.0,"4299,20","3610,60","12,00","479,90","2188,00","0,00",499,499,,Свайный,Железобетонные,Кирпич,"355,83",На лестничной клетке,1.0,Центральное,1.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Внутренние водостоки,37.54049,54.20271
7979938,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,2faecc3a-22ba-4e09-9ffa-a097a2a0f3a2,обл,Тульская,,,г,Тула,проезд,6-й Полюсный,21,,,,"обл. Тульская, г. Тула, проезд. 6-й Полюсный, д. 21",ab68dccb-8b3c-4f32-9da1-6aeae596fcf6,8941219.0,1995.0,1995.0,II-67,Многоквартирный дом,Нет,На счете регионального оператора,9.0,9.0,1.0,1.0,Не присвоен,71,71.0,2.0,"4115,80","3182,10","26,00","429,50","2525,00","0,00",499,500,Не имеется,Ленточный,Железобетонные,Кирпич,"355,83",На лестничной клетке,1.0,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Центральное,"0,00",Центральное,Приточная вентиляция,Отсутствует,Внутренние водостоки,37.54003,54.20239
7979934,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,e2ee23be-606f-4307-bcc6-00830b7a7bcf,обл,Тульская,,,г,Тула,проезд,7-й Мясново,63,,,,"обл. Тульская, г. Тула, проезд. 7-й Мясново, д. 63",38627e50-90f5-438e-87d8-ee0c4a0f8d44,,1958.0,1958.0,II-01,Многоквартирный дом,Нет,На счете регионального оператора,3.0,3.0,3.0,0.0,Не присвоен,21,20.0,1.0,"2130,70","1148,60","618,90","335,20","6851,00","0,00",500,500,Нет,Ленточный,Железобетонные,Кирпич,"480,43",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Отсутствует,37.55791,54.19783
9319130,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,e2ee23be-606f-4307-bcc6-00830b7a7bcf,обл,Тульская,,,г,Тула,проезд,7-й Мясново,63 ,,,,"обл. Тульская, г. Тула, проезд. 7-й Мясново, д. 63 ",38627e50-90f5-438e-87d8-ee0c4a0f8d44,,,,нет,Многоквартирный дом,Нет,На счете регионального оператора,,,,,Не присвоен,0,,,"1148,59",,,,,,500,500,нет,Бетонные столбы,Железобетонные,Кирпич,"0,00",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Вытяжная вентиляция,Отсутствует,Наружные водостоки,37.55791,54.19783
7979942,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,e2ee23be-606f-4307-bcc6-00830b7a7bcf,обл,Тульская,,,г,Тула,проезд,7-й Мясново,63а,,,,"обл. Тульская, г. Тула, проезд. 7-й Мясново, д. 63а",1bc11dd4-0489-a0ca-3731-9fadd8d3d2fd,8939735.0,1962.0,1962.0,II-01,Многоквартирный дом,Нет,На счете регионального оператора,4.0,0.0,2.0,0.0,Не присвоен,32,32.0,0.0,"1736,50","1246,00","0,00","432,90","1778,00","0,00",500,500,-,Ленточный,Деревянные,Кирпич,"311,03",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Наружные водостоки,37.55803,54.19769
9333009,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,e2ee23be-606f-4307-bcc6-00830b7a7bcf,обл,Тульская,,,г,Тула,проезд,7-й Мясново,63,,А,,"обл. Тульская, г. Тула, проезд. 7-й Мясново, д. 63, к. А",deaac8e5-b4fd-4343-9943-7f993f61a1b6,,1962.0,1962.0,отсутствует информация в тех документации,Многоквартирный дом,Нет,На счете регионального оператора,4.0,4.0,2.0,0.0,Не заполнено,36,36.0,0.0,"1354,20","1260,90","0,00","93,30","1778,00","0,00",500,500,,Ленточный,Железобетонные,Смешанные,"0,00",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,,Центральное,Приточно-вытяжная вентиляция,Отсутствует,Отсутствует,37.55629,54.19864
